price,sqft_living,yr_built
489500,2730,2011
1583000,5610,2006
390000,962,2012
815000,3040,2013
719000,2540,2014
331210,2240,2014
245000,1260,2005
465000,3210,2011
580000,1620,2008
540000,1580,2007
399000,1430,2007
328000,1850,2009
701000,3340,2010
408000,2670,2014
2641100,4660,2005
445000,1550,2006
672500,3470,2005
538000,3010,2009
450000,3931,2014
362500,1800,2011
414950,1570,2008
679950,2230,2014
290000,2423,2005
230000,1160,2007
439950,1440,2010
349900,2052,2014
550000,2780,2014
1050000,3720,2006
655000,1460,2014
385000,1370,2006
729999,3600,2012
523950,1420,2006
369000,980,2009
509900,1790,2010
282000,2010,2006
387865,2370,2014
385000,2560,2007
536000,1900,2005
395000,1350,2007
545000,2650,2014
715000,3020,2001
348000,1500,2005
455000,1320,2015
575000,3120,2010
449950,1540,2014
364000,1800,2011
932990,3640,2014
710000,2440,2003
949990,3970,2014
326989,2060,2014
335606,2538,2013
1532500,4270,2007
299950,1320,2005
962000,3340,2013
395825,1590,2012
419354,2710,2014
920000,3140,2006
366000,1445,2005
480000,2430,2009
388000,1370,2006
2320000,5050,2007
730000,1860,2010
950000,5330,2006
358990,1710,2014
398651,2650,2014
530000,2590,2006
610360,2610,2013
436110,1770,2007
925000,3730,2012
449950,2420,2007
760000,3330,2009
293000,1910,2009
695000,2170,2013
285000,2437,2011
1255780,4180,2014
379900,1800,2011
472000,2570,2006
300000,2090,2007
272000,2789,2007
418395,2906,2014
465000,2550,2008
659950,3550,2014
484950,1590,2014
359000,1950,1979
519000,3250,2009
1710000,4590,2009
535000,3070,2006
622950,3030,2006
515000,2610,2005
330000,3150,2005
318000,1240,2009
439000,1680,2011
540000,2220,2006
1079000,4800,2011
435000,3100,2010
2700000,7850,2006
1100000,3590,2012
293467,1590,2008
328000,2242,2013
550000,2490,2005
649000,1530,2015
435000,2150,2010
625000,2440,2014
415000,1270,2007
400000,1450,2009
979000,2690,2014
625250,2755,2003
665000,2650,2011
589500,2310,2005
437000,1460,2007
320000,1400,1959
333500,2196,2006
430000,2020,2008
995500,4280,2014
427874,2340,2013
334990,2220,2014
909500,4420,2006
210000,1580,2006
952990,3550,2013
622500,1510,2013
515000,1360,2007
350000,2040,2009
310000,1120,2011
700000,4490,2006
907687,3560,2014
741500,2150,2010
395000,2130,2011
559950,2990,2014
215000,1847,2008
390000,2610,2011
425000,1670,2007
472000,1860,2006
1330000,3440,2006
695000,3510,2001
545000,1740,2008
389950,2240,2013
380000,1550,2011
288790,1390,2008
432500,2500,2012
615000,2710,2005
500000,1720,2011
615000,1760,2014
500000,2270,1963
622000,1690,2006
802945,4000,2015
1260000,2880,2008
598950,1480,2014
430000,1950,2009
515000,2700,2009
1262000,2210,2008
400000,2370,2013
390000,1310,2007
450000,2410,2007
804995,3360,2014
825000,3040,2013
435000,2140,2002
398000,1720,2004
411605,2658,2014
315000,1480,2013
455000,1350,2013
452950,1150,2006
380000,1690,2008
340000,1270,2012
409950,2655,2013
360000,880,2005
1595000,4645,2006
440000,1270,2007
730000,1728,2012
408000,1950,2006
820000,3170,2008
360000,1233,2007
339990,2570,2014
515000,1560,2014
541000,1630,2013
375000,2510,2007
320000,2223,2010
325000,1230,2008
740000,3050,2014
450000,2710,2014
455000,2090,2011
292500,1440,2006
650000,2500,2013
530000,2740,2015
829995,3360,2014
395000,2280,2009
859990,3520,2014
342500,1320,2008
743000,3410,2012
345000,2730,1975
443000,1780,2007
260000,1427,2009
810000,2910,2005
570000,3250,2011
1563100,3630,2008
840000,1680,2009
950000,2280,2013
572800,3310,2015
305000,1290,2008
1695000,3940,2008
445000,2170,2008
801000,3290,2012
711000,2550,2004
268500,1140,2008
320000,2300,2012
500000,2670,2013
631625,2440,2014
850000,1611,2005
600000,2710,2006
988500,2015,2007
430236,3444,2014
1266520,3060,2005
689500,2050,2013
175003,1390,2014
459000,1240,2006
1180000,3750,2013
358000,1410,2006
447055,2448,2014
415000,2600,2009
1210000,3330,2004
495000,1160,2006
479000,1330,2005
1898000,2830,2006
249900,1610,2005
1465000,2800,2011
1037000,4570,2006
897000,2820,2014
1100000,2570,2006
685000,1710,2014
295000,1220,1982
619000,1650,2014
439108,1130,2008
260000,1489,2011
279000,2690,2012
380000,1530,2007
287000,1600,2013
377000,1000,2006
649950,2440,2005
445000,1260,2007
605000,1660,2005
475000,1190,1999
399000,1520,2009
718000,3250,2014
1400000,4700,2005
341000,1480,2012
818000,2380,2011
759000,1640,2014
547500,1650,2010
2700000,5305,2005
358000,1278,2007
412000,1200,2010
245000,690,2005
460940,3202,2014
321000,1347,2010
633634,2960,2014
290000,740,1928
445000,1200,2007
887250,4320,2012
739000,2310,2010
429900,1490,2014
459000,1480,2014
240000,1481,2012
566950,1730,2014
1040000,3900,2006
343000,1130,2005
572115,3230,2014
918000,3920,2004
555000,1190,2007
399440,2311,2014
450000,1810,2008
648000,3290,2008
580000,3250,2008
415000,2544,2013
527500,1380,2008
384000,1430,2011
692000,3490,2009
455000,910,2006
1280000,3080,2014
415000,2280,2011
975000,1660,2008
799950,3320,2014
545000,1680,2008
429900,2584,2014
275000,2217,2009
498000,2480,2009
754950,2610,2014
895000,3240,2013
580000,3569,2013
379900,3181,2014
245000,1921,2009
417000,1570,2014
555000,1940,2009
555000,1940,2009
353000,2210,2009
539000,1280,2008
434900,1520,1977
325000,1230,2008
650000,1480,2007
379950,2612,2014
700000,2350,2012
675000,1300,2014
379000,2020,1960
571000,2140,2005
475000,1380,2007
769900,2730,2006
633000,4220,2006
635000,1570,2010
1238000,4670,2007
524000,1370,2009
485000,3273,2014
1030000,3880,2009
650000,1494,2011
754842,2930,2013
428900,2598,2014
329900,2242,2011
1035290,2830,2014
544999,2710,2009
449950,2320,2012
635000,2720,2006
599000,1650,2014
478000,1430,2008
388000,2090,2014
809950,3660,2014
1060000,4220,2012
659000,1450,2015
971971,3460,2013
389000,1350,2006
355000,3000,2005
551500,2950,2006
417838,2530,2014
1750000,4650,2008
399950,710,1943
740000,3050,2007
335000,1150,2013
2250000,3410,2006
667000,1370,2007
920000,3540,2007
368000,1370,2007
307000,1714,2009
550000,3650,2014
594491,2990,2013
460458,3284,2014
859000,3550,2010
399950,1860,2009
547500,1720,2007
310000,2540,2006
939000,3270,2014
329900,980,2008
436000,1150,2006
320000,1820,2008
375000,1580,2011
392137,1460,2010
520000,2900,2004
535000,2620,2007
407000,1340,2008
424950,3266,2014
290000,1076,2006
399000,1680,2009
439990,1930,2005
635000,2880,2014
635000,2240,2013
351000,2594,2012
437500,1210,2007
919204,3760,2014
923990,3600,2014
639888,2050,2012
675000,1510,2008
899900,2580,2013
252000,1670,2009
925000,3190,2007
552000,1280,2009
388500,2718,2006
548000,1370,2004
254950,1794,2005
1237500,5120,2008
629000,2160,2014
734000,2180,2014
309000,1490,2010
554950,2950,2006
785000,2990,2000
550000,2700,2007
1010000,3130,2014
1575000,3620,2007
309000,2481,2014
328423,1730,2014
345000,1420,2008
660000,3160,2014
385000,1320,2008
459000,1010,2006
248000,1870,2007
1481000,5220,2006
379000,2260,2011
2945000,4340,2010
395000,1620,2004
535000,2280,2006
970000,3400,2008
205000,830,2006
310000,2310,2010
334500,830,2005
995000,4130,2012
370228,2050,2014
383000,2050,2014
384500,1600,2005
865000,3190,2014
1051000,3860,2007
502000,2040,2012
1750000,3845,2013
569995,2650,2014
749950,3430,2013
550000,2430,2007
525000,2876,2007
516000,2550,2007
1350000,4100,2014
440000,2730,2009
660000,1780,2008
261950,1880,2010
551000,3090,2010
665000,2460,2014
610000,2910,2012
645000,2910,2012
536751,1930,2013
260000,1413,2009
1312000,4030,2006
429900,2880,2014
535000,2360,2014
462550,1070,2006
602000,1460,2008
730000,3800,2008
300500,1190,2010
675000,3200,2009
415000,1970,2008
614000,2830,2010
385000,2630,2010
594000,2720,2005
860000,3160,2014
1104500,3770,2006
775000,3500,2004
430760,2710,2014
755000,2170,2009
640000,1540,2007
613500,1876,2009
780000,3720,2007
550000,3148,2014
789500,3240,2010
592000,3340,2012
454950,2413,2014
475000,2500,2010
659000,1180,2014
570000,2890,2005
347500,2230,2014
205000,1767,2006
380000,1450,2009
718000,2930,2013
515805,2710,2014
1029280,3600,2013
437718,1800,2014
450000,2290,2006
515000,1510,2007
204000,1090,2007
360000,1270,2006
550000,1540,2008
650880,2930,2008
1789950,4360,2014
895900,3640,2014
585000,2430,2008
380000,1520,2010
565997,2730,2014
459000,2440,2006
550000,1580,2010
500000,1420,2006
461500,2820,2006
2150000,5060,2008
790000,2650,2007
735000,1490,2011
588000,3060,2009
724500,3240,2011
749000,2820,2008
720000,4140,2003
250000,982,2006
790000,2460,2007
392440,2547,2014
280000,1834,2012
1333000,3130,2014
649000,2730,2008
457000,1380,2008
2225000,4700,2002
453000,2330,2004
329780,1730,2014
1050000,2350,2007
771005,4000,2015
1300000,3350,2009
607500,1530,2006
278000,1610,1979
475000,2620,2013
270000,1300,2006
1302000,3590,2006
778983,2490,2014
221000,1320,2005
338800,1800,2014
834995,3360,2014
550000,3220,2006
575000,2514,2007
649000,3130,2014
545000,2720,2012
625000,1390,2007
1042000,4920,2006
611000,2134,2008
300000,1741,2012
577000,2560,2001
349990,2220,2014
650000,1910,2006
378000,980,2009
313200,1950,2013
1206690,4150,2014
252500,1110,2009
308000,1250,2009
803100,3310,2004
415000,2020,2010
785000,3310,2010
499950,2798,2012
216000,1847,2008
380000,2420,2009
345000,2020,2012
456500,2400,2007
382495,1760,2014
324950,2110,2013
436472,2692,2014
365250,1490,2009
919990,3960,2014
316475,1740,2012
425000,1940,2010
302860,970,2007
298000,1852,2014
3204000,4810,2007
950000,5635,2011
333000,1520,2009
289950,2099,2010
419950,1250,2014
306000,1090,2008
498445,3216,2014
775950,2970,2014
605000,2610,2001
520000,1340,2006
849990,3300,2014
767450,1630,2006
665000,1590,2014
525000,1310,2007
870515,3600,2014
390000,2154,2012
500000,1530,2015
399950,1360,2006
305000,1320,2005
255000,1660,2009
415000,2891,2014
716500,2340,2012
425000,2320,2009
540000,2190,2010
324747,2060,2014
385000,1740,2010
270000,1400,2012
1240000,4410,2006
672000,1780,2008
310000,1760,2010
3000000,4410,2014
2350000,5550,2014
427000,2432,2005
389950,2283,2008
309620,1860,2012
399895,2701,2014
442515,2930,2014
375000,1540,2010
309780,2242,2014
425000,1950,2007
405000,1160,2007
356250,2060,2014
550000,1230,2013
340000,1160,2001
362865,2245,2014
1360000,4120,2014
830000,3400,2007
1598000,4270,2014
855000,2890,2014
1205000,3220,2008
1385000,4010,2006
400200,2260,2013
235000,1140,2007
349950,1640,2009
659950,3510,2014
785000,3010,2011
475000,1060,2006
263900,1658,2014
342000,1960,2012
367899,2420,2014
657044,3420,2014
359950,893,2007
879950,3020,2014
550000,2470,2013
279000,2009,2012
255000,1530,2005
609500,1590,2014
420000,2630,2013
570000,3230,2008
439000,1430,2012
310000,2242,2012
635000,2500,2014
399950,1230,2009
805000,3020,2009
1800000,3480,2015
1205000,3330,2008
745000,3400,2006
329445,830,2005
588000,3110,2007
494815,1910,2014
591975,3230,2014
600000,3380,2011
673000,2830,2012
889950,3700,2014
500000,2520,2002
500000,1530,2007
890000,4420,2006
437000,1460,2006
419700,1450,2006
394000,1160,1930
342000,1640,2010
420000,1444,2008
580000,1620,2008
343000,1100,2007
390000,1340,2008
274000,1450,2011
700000,3040,2008
838000,2560,2006
300000,2744,2006
467000,1420,2008
395000,700,1943
734000,4110,2000
480000,2670,2013
539000,2130,2010
459950,3078,2014
306500,840,2006
408474,1800,2014
437000,2580,2008
160797,1270,2012
729000,3065,2014
499000,1861,2007
359950,2260,2014
929000,4150,2013
529950,1500,2014
461000,1620,2012
271115,830,2005
653000,3120,2003
565000,1870,2007
529950,1240,2014
585000,2820,2007
609000,1630,2014
267000,1584,2012
557000,2840,2012
709950,3910,2006
625000,1730,2011
599000,1840,2013
920000,4030,2008
1285000,3440,2014
324500,2110,2012
471500,2430,2009
1015000,4690,2007
998000,3500,2014
262000,2070,2006
844000,3350,2009
745641,2440,2013
659950,3010,2008
339989,2060,2014
352500,1570,2009
525000,1580,2008
1138990,4280,2014
491000,2815,2011
675000,2620,2011
344000,1250,2007
530000,3250,2008
290500,2510,2003
335000,1270,2012
2998000,6670,2007
379000,1580,2013
385000,1360,2008
500012,2400,1962
366750,1571,2008
405000,1405,2007
356999,1010,1971
590000,1450,2006
294000,1420,2014
731500,2650,2013
837219,3030,2014
1600000,6530,2008
798800,2670,2013
482500,1170,2007
820000,3260,2007
319000,1480,2007
950000,2700,2013
1267500,4640,2007
378000,1601,2007
3345000,5350,2008
489950,2540,2011
345000,1030,2006
510000,2730,2012
432500,3172,2014
650000,3160,2006
750000,2850,2008
870000,2780,2014
900000,3860,2014
664950,1180,2014
391000,1410,2004
1800000,6370,2008
479349,3223,2014
661000,2600,2011
379000,1380,2006
415000,1620,2010
375000,1370,2007
355000,1220,2007
540000,1280,2009
290000,770,2006
500000,1210,2008
416000,2890,2011
349900,1580,2011
465000,1530,2014
950000,3670,2007
496800,1850,2014
680000,2440,2014
920000,2190,2015
1289990,4360,2015
825000,3990,2003
292000,1270,2007
576000,3340,2009
670000,1500,2008
953007,3120,2008
399000,2480,2012
399000,1110,2008
847093,2760,2014
599950,1510,2014
499000,1460,2007
760000,3980,2006
1699990,3320,2014
1033890,3270,2014
515000,2670,2006
355000,1410,2004
319900,2475,2014
460000,1600,2006
305000,1290,2008
280000,1608,2012
394950,1300,2011
382000,2530,2014
560000,1390,2008
772000,1640,2014
324950,2229,2012
530000,1790,2010
384000,990,2009
719950,3240,2013
319950,1280,2006
292000,1610,2006
1500000,3670,2008
425000,1150,2008
799950,3760,2014
499000,1320,2014
572000,2700,2012
459000,1480,2008
529500,1410,2014
374500,3135,2005
584000,1480,2007
1898000,4020,2007
505000,1060,2006
565000,1950,2009
799000,3340,2011
547000,1570,2007
550000,1930,2014
250000,1590,1996
960000,3720,2014
2950000,4470,2010
441000,1290,2005
265000,1489,2012
430000,2075,2012
286800,1413,2011
375000,1300,2008
312500,1480,2013
850000,3320,2012
390500,1530,2007
455000,1180,2010
455000,1190,2009
515000,1300,2008
362500,1710,2013
460000,2390,2007
540000,3510,2010
230000,1140,2014
425000,1320,2007
298450,2100,2007
344000,2400,2004
416286,1408,2005
379500,2560,2013
350000,1260,2005
258800,1290,2014
620000,2730,2008
295000,1630,2009
908990,3530,2014
485230,2714,2014
475000,1630,2005
1240420,5790,2014
635000,2230,2013
350000,1380,2012
345000,1320,2010
700000,1490,2014
490000,1280,2008
1299890,3870,2014
579000,1280,2009
552500,1300,2007
467000,2170,2012
305000,1763,2012
212000,1020,2004
429000,1840,2010
479950,1820,2014
825000,2670,2014
1180000,6260,2007
250000,1400,2012
289000,1160,1982
265000,1400,2013
344000,1232,2007
749000,2700,1910
492000,2550,2007
552500,3260,2008
653500,1680,2014
855000,2630,2006
333000,1260,1999
415000,2550,2009
445000,3450,2008
273500,1550,2009
969990,4150,2014
1200000,3900,2014
430000,1550,2006
392000,2130,2014
795000,2890,2005
457000,1220,2008
453000,2502,2013
376000,1340,2008
469995,2350,2014
540000,1810,2008
555000,3310,2012
445000,1620,2006
256950,1070,2008
297000,2230,2011
320000,1970,2005
805000,4600,2006
799990,3110,2014
680000,3490,2007
395000,1600,2007
732000,1960,2010
163800,1000,2004
220000,1000,2004
308625,1500,1999
375000,2424,2014
300000,2303,2006
284000,1880,2009
610000,1210,2014
955000,3720,2012
982000,3610,2014
359000,1360,2008
779380,2590,2014
1510000,4390,2007
635000,2290,2014
1060000,3880,2007
389500,1350,2006
359800,2170,2014
399950,1296,2009
320000,1530,2013
255900,1489,2014
380000,2130,2014
580000,1430,2009
545000,2380,2008
451300,1420,2008
852880,3450,2014
305000,1914,2009
295000,988,2007
261000,1584,2012
560000,2630,2001
795000,3520,2012
384950,2380,2006
500000,1410,2012
640000,3220,2013
418000,3266,2014
799000,2550,2007
552900,3828,2014
539950,1670,2014
524225,3056,2014
424950,1000,2005
560000,1530,2007
715000,3490,2009
300000,2760,2006
405000,1440,2005
327000,1370,2009
859950,3180,2014
560000,2720,2008
379900,1800,2011
625000,3220,2008
398096,2370,2014
315000,1410,2007
939000,3640,2014
674000,1920,2003
306000,2267,2014
2321000,5780,2006
394950,1131,2011
914154,2940,2014
496000,2180,2010
430100,1400,2009
449990,2680,2013
502000,2680,2013
310000,1300,2005
349950,2796,2013
625000,1460,2008
1054710,4210,2014
680000,2330,2005
828950,3930,2013
274950,1608,2014
293000,1610,1979
795000,3200,2007
282900,1710,2014
909950,3050,2014
922755,3560,2014
424000,2650,2006
630000,3490,2009
810000,4140,2007
256703,1670,2014
386380,1720,2010
485000,1510,2010
275000,1450,2010
370000,1812,2011
499950,1060,2005
502000,1600,2009
654000,1530,2005
575000,2070,2013
500000,3630,2008
554000,2140,2005
360000,2010,1960
619990,2630,2015
317500,2233,2012
564950,2990,2014
545000,1240,2014
333700,2230,2006
1480000,3700,1998
530000,2290,2012
396000,950,2006
305000,1120,2012
